1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,8,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1741035151629,All cabinets are political appointments,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,8,0,experimental-trial,NULL,PennController,9,_Trial_,End,1741035152125,All cabinets are political appointments,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,9,0,experimental-trial,NULL,PennController,10,_Trial_,Start,1741035152126,All rings are sounds,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,9,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1741035155037,All rings are sounds,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,9,0,experimental-trial,NULL,PennController,10,_Trial_,End,1741035157806,All rings are sounds,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,10,0,experimental-trial,NULL,PennController,11,_Trial_,Start,1741035157807,Some breaks are lunches,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,10,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741035160171,Some breaks are lunches,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,10,0,experimental-trial,NULL,PennController,11,_Trial_,End,1741035160656,Some breaks are lunches,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,11,0,experimental-trial,NULL,PennController,12,_Trial_,Start,1741035160657,Some doorstops are books,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,11,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741035161696,Some doorstops are books,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,11,0,experimental-trial,NULL,PennController,12,_Trial_,End,1741035162739,Some doorstops are books,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,12,0,experimental-trial,NULL,PennController,13,_Trial_,Start,1741035162740,Some criminals are liars ,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,12,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741035163963,Some criminals are liars ,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,12,0,experimental-trial,NULL,PennController,13,_Trial_,End,1741035164779,Some criminals are liars ,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,13,0,experimental-trial,NULL,PennController,14,_Trial_,Start,1741035164779,Some steaks are filet mignons,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,13,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741035166545,Some steaks are filet mignons,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,13,0,experimental-trial,NULL,PennController,14,_Trial_,End,1741035166933,Some steaks are filet mignons,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,14,0,experimental-trial,NULL,PennController,15,_Trial_,Start,1741035166934,All grandmothers are mothers ,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,14,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741035167595,All grandmothers are mothers ,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,14,0,experimental-trial,NULL,PennController,15,_Trial_,End,1741035171277,All grandmothers are mothers ,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,15,0,experimental-trial,NULL,PennController,16,_Trial_,Start,1741035171278,All hot dogs are sausages,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,15,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741035172126,All hot dogs are sausages,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,15,0,experimental-trial,NULL,PennController,16,_Trial_,End,1741035173027,All hot dogs are sausages,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,16,0,experimental-trial,NULL,PennController,17,_Trial_,Start,1741035173028,Some toilets are coed,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,16,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741035174785,Some toilets are coed,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,16,0,experimental-trial,NULL,PennController,17,_Trial_,End,1741035175525,Some toilets are coed,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,17,0,experimental-trial,NULL,PennController,18,_Trial_,Start,1741035175526,All medieval manuscripts are antiques ,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,17,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741035176513,All medieval manuscripts are antiques ,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,17,0,experimental-trial,NULL,PennController,18,_Trial_,End,1741035178536,All medieval manuscripts are antiques ,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,18,0,experimental-trial,NULL,PennController,19,_Trial_,Start,1741035178538,All colleges grant degrees,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,18,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741035179243,All colleges grant degrees,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,18,0,experimental-trial,NULL,PennController,19,_Trial_,End,1741035180490,All colleges grant degrees,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,19,0,experimental-trial,NULL,PennController,20,_Trial_,Start,1741035180491,Some colors are primary ,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,19,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741035181049,Some colors are primary ,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,19,0,experimental-trial,NULL,PennController,20,_Trial_,End,1741035181438,Some colors are primary ,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,20,0,experimental-trial,NULL,PennController,21,_Trial_,Start,1741035181439,All singers have an ideal vocal range ,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,20,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1741035181873,All singers have an ideal vocal range ,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,20,0,experimental-trial,NULL,PennController,21,_Trial_,End,1741035182272,All singers have an ideal vocal range ,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,21,0,experimental-trial,NULL,PennController,22,_Trial_,Start,1741035182273,All statues are sculptures,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,21,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741035182918,All statues are sculptures,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,21,0,experimental-trial,NULL,PennController,22,_Trial_,End,1741035183259,All statues are sculptures,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,22,0,experimental-trial,NULL,PennController,23,_Trial_,Start,1741035183259,All breakfasts are under three hours,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,22,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741035183609,All breakfasts are under three hours,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,22,0,experimental-trial,NULL,PennController,23,_Trial_,End,1741035183945,All breakfasts are under three hours,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,23,0,experimental-trial,NULL,PennController,24,_Trial_,Start,1741035183946,Some suits have multiple defendents,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,23,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741035184310,Some suits have multiple defendents,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,23,0,experimental-trial,NULL,PennController,24,_Trial_,End,1741035185041,Some suits have multiple defendents,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,24,0,experimental-trial,NULL,PennController,25,_Trial_,Start,1741035185042,All male leads are actors,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,24,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1741035186363,All male leads are actors,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,24,0,experimental-trial,NULL,PennController,25,_Trial_,End,1741035186674,All male leads are actors,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,25,0,experimental-trial,NULL,PennController,26,_Trial_,Start,1741035186676,Some governing organizations are boards,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,25,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741035188121,Some governing organizations are boards,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,25,0,experimental-trial,NULL,PennController,26,_Trial_,End,1741035188900,Some governing organizations are boards,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,26,0,experimental-trial,NULL,PennController,27,_Trial_,Start,1741035188901,Some cars are trucks ,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,26,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741035189366,Some cars are trucks ,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,26,0,experimental-trial,NULL,PennController,27,_Trial_,End,1741035190052,Some cars are trucks ,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,27,0,experimental-trial,NULL,PennController,28,_Trial_,Start,1741035190054,All letters have stamps,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,27,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1741035190408,All letters have stamps,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,27,0,experimental-trial,NULL,PennController,28,_Trial_,End,1741035190892,All letters have stamps,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,28,0,experimental-trial,NULL,PennController,29,_Trial_,Start,1741035190893,All cities are bureaucracies,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,28,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741035191662,All cities are bureaucracies,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,28,0,experimental-trial,NULL,PennController,29,_Trial_,End,1741035192408,All cities are bureaucracies,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,29,0,experimental-trial,NULL,PennController,30,_Trial_,Start,1741035192408,Some sunburns are injuries,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,29,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741035192813,Some sunburns are injuries,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,29,0,experimental-trial,NULL,PennController,30,_Trial_,End,1741035193380,Some sunburns are injuries,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,30,0,experimental-trial,NULL,PennController,31,_Trial_,Start,1741035193381,All change is money,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,30,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741035193746,All change is money,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,30,0,experimental-trial,NULL,PennController,31,_Trial_,End,1741035194136,All change is money,P1,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,31,0,experimental-trial,NULL,PennController,32,_Trial_,Start,1741035194137,Some poets are teachers,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,31,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741035194540,Some poets are teachers,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,31,0,experimental-trial,NULL,PennController,32,_Trial_,End,1741035194930,Some poets are teachers,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,32,0,experimental-trial,NULL,PennController,33,_Trial_,Start,1741035194931,All widows are women,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,32,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741035195311,All widows are women,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,32,0,experimental-trial,NULL,PennController,33,_Trial_,End,1741035195607,All widows are women,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,33,0,experimental-trial,NULL,PennController,34,_Trial_,Start,1741035195608,All rulers are standard lengths,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,33,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1741035195956,All rulers are standard lengths,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,33,0,experimental-trial,NULL,PennController,34,_Trial_,End,1741035196548,All rulers are standard lengths,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,34,0,experimental-trial,NULL,PennController,35,_Trial_,Start,1741035196549,All magazines are subscriptions,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,34,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741035196907,All magazines are subscriptions,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,34,0,experimental-trial,NULL,PennController,35,_Trial_,End,1741035197295,All magazines are subscriptions,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,35,0,experimental-trial,NULL,PennController,36,_Trial_,Start,1741035197296,Some cocktail outfits are dresses,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,35,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741035197660,Some cocktail outfits are dresses,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,35,0,experimental-trial,NULL,PennController,36,_Trial_,End,1741035198032,Some cocktail outfits are dresses,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,36,0,experimental-trial,NULL,PennController,37,_Trial_,Start,1741035198033,All mob bosses are thieves,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,36,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741035198532,All mob bosses are thieves,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,36,0,experimental-trial,NULL,PennController,37,_Trial_,End,1741035198960,All mob bosses are thieves,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,37,0,experimental-trial,NULL,PennController,38,_Trial_,Start,1741035198961,All dinners are foods,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,37,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1741035199496,All dinners are foods,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,37,0,experimental-trial,NULL,PennController,38,_Trial_,End,1741035199829,All dinners are foods,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,38,0,experimental-trial,NULL,PennController,39,_Trial_,Start,1741035199830,All schools are employers,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,38,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1741035200282,All schools are employers,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,38,0,experimental-trial,NULL,PennController,39,_Trial_,End,1741035200670,All schools are employers,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,39,0,experimental-trial,NULL,PennController,40,_Trial_,Start,1741035200671,Some stars are red dwarfs,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,39,0,experimental-trial,NULL,Scale,answer,Choice,<b>False</b>,1741035201044,Some stars are red dwarfs,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,39,0,experimental-trial,NULL,PennController,40,_Trial_,End,1741035201489,Some stars are red dwarfs,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,40,0,experimental-trial,NULL,PennController,41,_Trial_,Start,1741035201490,Some picnics are salads,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,40,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741035202016,Some picnics are salads,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,40,0,experimental-trial,NULL,PennController,41,_Trial_,End,1741035202328,Some picnics are salads,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,41,0,experimental-trial,NULL,PennController,42,_Trial_,Start,1741035202329,Some mating rituals are dances ,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,41,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741035202772,Some mating rituals are dances ,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,41,0,experimental-trial,NULL,PennController,42,_Trial_,End,1741035203433,Some mating rituals are dances ,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,42,0,experimental-trial,NULL,PennController,43,_Trial_,Start,1741035203433,Some toys are dolls ,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,42,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741035218553,Some toys are dolls ,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,42,0,experimental-trial,NULL,PennController,43,_Trial_,End,1741035219486,Some toys are dolls ,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,43,0,experimental-trial,NULL,PennController,44,_Trial_,Start,1741035219488,Some funerals are cremations,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,43,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741035220055,Some funerals are cremations,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,43,0,experimental-trial,NULL,PennController,44,_Trial_,End,1741035220785,Some funerals are cremations,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,44,0,experimental-trial,NULL,PennController,45,_Trial_,Start,1741035220786,All matches are fire starters,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,44,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741035221143,All matches are fire starters,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,44,0,experimental-trial,NULL,PennController,45,_Trial_,End,1741035221727,All matches are fire starters,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,45,0,experimental-trial,NULL,PennController,46,_Trial_,Start,1741035221728,All suitcases are pieces of luggage,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,45,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741035222061,All suitcases are pieces of luggage,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,45,0,experimental-trial,NULL,PennController,46,_Trial_,End,1741035222497,All suitcases are pieces of luggage,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,46,0,experimental-trial,NULL,PennController,47,_Trial_,Start,1741035222498,All squares are shapes,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,46,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741035222933,All squares are shapes,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,46,0,experimental-trial,NULL,PennController,47,_Trial_,End,1741035223563,All squares are shapes,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,47,0,experimental-trial,NULL,PennController,48,_Trial_,Start,1741035223563,All mustard seeds are spices ,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,47,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741035224022,All mustard seeds are spices ,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,47,0,experimental-trial,NULL,PennController,48,_Trial_,End,1741035224341,All mustard seeds are spices ,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,48,0,experimental-trial,NULL,PennController,49,_Trial_,Start,1741035224342,All burgers are sandwiches,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,48,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741035224916,All burgers are sandwiches,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,48,0,experimental-trial,NULL,PennController,49,_Trial_,End,1741035225665,All burgers are sandwiches,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,49,0,experimental-trial,NULL,PennController,50,_Trial_,Start,1741035225667,Some ponies are colts,P2,pseudorandom,NULL
1741035293,5d33c4cd968aea79a7721c8dc44b9975,PennController,49,0,experimental-trial,NULL,Scale,answer,Choice,<b>True</b>,1741035226139,Some ponies are colts,P2,pseudorandom,NULL
